Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
572899;100708;51.46;31.5;0.876;0.857;-11.679;0.019;-0.098;-0.036;-35.602;57.352;46.636;-18.2;-7.0;291.8;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.55;409.80;26.09;26.2;399.00;399.00;399.00;399.00;
572999;100708;51.44;31.5;0.747;1.058;-12.172;-0.028;-0.176;-0.072;-35.602;57.352;46.636;-17.6;-6.9;291.8;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.55;431.90;26.78;26.2;399.00;399.00;399.00;399.00;
573099;100716;50.81;31.5;-0.144;2.155;-12.235;-0.174;-0.119;-0.113;-35.602;57.352;46.636;-17.3;-6.5;291.9;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.47;447.68;27.27;26.2;399.00;399.00;399.00;399.00;
573199;100723;50.24;31.5;-0.393;0.809;-15.232;-0.322;-0.104;-0.129;-35.602;57.352;46.636;-16.6;-6.2;292.0;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.38;409.80;26.09;26.2;399.00;399.00;399.00;399.00;
573299;100729;49.67;31.5;2.241;2.600;-16.204;-0.385;-0.158;-0.124;-35.602;57.352;46.636;-16.3;-6.3;292.1;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.47;455.04;27.49;26.2;399.00;399.00;399.00;399.00;
573399;100740;48.76;31.5;1.374;1.034;-14.859;-0.173;-0.119;-0.108;-35.602;57.352;46.636;-15.7;-6.3;292.2;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.73;465.56;27.81;26.2;399.00;399.00;399.00;399.00;
573499;100739;48.88;31.5;1.480;1.001;-15.807;-0.032;-0.075;-0.034;-35.602;57.352;46.636;-15.1;-6.3;292.3;34.3;12;2025-05-13;14:55:34;51.937084;4.196455;-11831.113281;-6726.790527;95.7;23.73;455.04;27.49;26.2;399.00;399.00;399.00;399.00;
573599;100737;49.04;31.5;1.724;1.130;-13.523;0.056;-0.121;-0.017;-35.602;57.352;46.636;-14.6;-6.4;292.3;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;95.7;23.82;490.81;28.55;26.2;399.00;399.00;399.00;399.00;
573699;100734;49.30;31.5;1.058;1.010;-10.037;0.050;-0.166;-0.025;-35.602;57.352;46.636;-14.2;-6.4;292.4;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.64;587.61;31.24;26.2;399.00;399.00;399.00;399.00;
573799;100733;49.34;31.5;0.891;2.002;-10.180;0.046;-0.125;-0.029;-44.952;78.142;-50.970;-13.8;-6.0;292.9;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.55;465.56;27.81;26.2;399.00;399.00;399.00;399.00;
573899;100735;49.16;31.5;0.364;0.220;-11.622;0.054;-0.147;-0.038;-43.154;76.708;-49.930;-13.0;-5.4;293.3;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.47;503.44;28.92;26.2;399.00;399.00;399.00;399.00;
573999;100736;49.12;31.5;1.034;1.135;-11.081;0.059;-0.148;-0.059;-43.154;76.708;-49.930;-12.5;-5.1;293.7;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.47;428.74;26.69;26.2;399.00;399.00;399.00;399.00;
574099;100734;49.25;31.5;1.360;0.034;-9.491;0.052;-0.150;-0.059;-43.154;76.708;-49.930;-11.7;-5.0;294.1;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.38;338.26;23.70;26.2;399.00;399.00;399.00;399.00;
574199;100733;49.37;31.5;0.747;-0.316;-10.381;-0.007;-0.213;-0.081;-43.154;76.708;-49.930;-10.9;-4.7;294.4;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.38;552.89;30.31;26.2;399.00;399.00;399.00;399.00;
574299;100735;49.18;31.5;1.772;-0.364;-10.439;0.016;-0.153;-0.107;-43.154;76.708;-49.930;-10.1;-4.7;294.7;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.20;484.50;28.37;26.2;399.00;399.00;399.00;399.00;
574399;100738;48.96;31.5;0.953;-1.623;-11.952;0.005;-0.153;-0.101;-43.154;76.708;-49.930;-9.1;-4.4;295.0;34.2;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.29;388.76;25.41;26.2;399.00;399.00;399.00;399.00;
574499;100740;48.75;31.5;0.464;-1.652;-10.348;0.023;-0.205;-0.105;-43.154;76.708;-49.930;-8.1;-4.1;295.3;34.3;12;2025-05-13;14:55:35;51.937248;4.196185;-11849.573242;-6708.441406;91.3;23.20;563.41;30.59;26.2;399.00;399.00;399.00;399.00;
574599;100741;48.72;31.5;0.867;-0.785;-11.353;0.000;-0.247;-0.117;-43.154;76.708;-49.930;-7.4;-3.9;295.6;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;91.3;23.12;480.29;28.25;26.2;399.00;399.00;399.00;399.00;
574699;100744;48.45;31.5;1.063;-1.346;-10.573;0.011;-0.231;-0.112;-43.154;76.708;-49.930;-6.5;-3.8;295.8;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;23.03;489.76;28.52;26.2;399.00;399.00;399.00;399.00;
574799;100742;48.63;31.5;1.494;-1.590;-10.923;-0.030;-0.329;-0.081;-43.154;76.708;-49.930;-5.7;-3.8;296.0;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;23.03;526.59;29.58;26.2;399.00;399.00;399.00;399.00;
574899;100747;48.22;31.5;2.021;-1.863;-11.871;-0.063;-0.544;-0.069;-43.154;76.708;-49.930;-4.9;-3.9;296.2;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;23.03;524.48;29.52;26.2;399.00;399.00;399.00;399.00;
574999;100748;48.12;31.5;0.800;-2.045;-9.615;-0.124;-0.601;-0.072;-43.154;76.708;-49.930;-4.0;-3.8;296.4;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;22.94;431.90;26.78;26.2;399.00;399.00;399.00;399.00;
575099;100752;47.79;31.4;0.345;-2.049;-12.579;-0.151;-0.505;-0.092;-43.154;76.708;-49.930;-3.3;-3.5;296.6;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;22.85;509.75;29.10;26.2;399.00;399.00;399.00;399.00;
575199;100759;47.23;31.4;0.795;-1.848;-12.780;-0.176;-0.448;-0.096;-43.154;76.708;-49.930;-2.7;-3.4;296.8;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;22.85;451.89;27.40;26.2;399.00;399.00;399.00;399.00;
575299;100757;47.33;31.4;1.504;-2.164;-12.881;-0.154;-0.438;-0.118;-43.154;76.708;-49.930;-2.1;-3.4;297.0;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;22.85;385.60;25.31;26.2;399.00;399.00;399.00;399.00;
575399;100762;46.90;31.4;0.915;-1.226;-14.064;-0.189;-0.510;-0.142;-43.154;76.708;-49.930;-1.7;-3.3;297.1;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;22.94;437.16;26.95;26.2;399.00;399.00;399.00;399.00;
575499;100763;46.84;31.4;0.828;-2.021;-13.695;-0.158;-0.478;-0.186;-43.154;76.708;-49.930;-1.2;-3.1;297.3;34.3;12;2025-05-13;14:55:36;51.937424;4.195876;-11870.762695;-6688.960938;89.8;22.94;323.53;23.18;26.2;399.00;399.00;399.00;399.00;
575599;100764;46.74;31.4;1.034;-1.623;-12.757;-0.121;-0.468;-0.211;-43.154;76.708;-49.930;-0.7;-3.1;297.4;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;89.8;22.85;418.22;26.36;26.2;399.00;399.00;399.00;399.00;
575699;100763;46.83;31.4;0.570;-1.853;-12.383;-0.134;-0.439;-0.206;-43.154;76.708;-49.930;-0.2;-3.0;297.6;34.2;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;22.94;326.68;23.30;26.2;399.00;399.00;399.00;399.00;
575799;100766;46.64;31.4;0.441;-1.202;-11.492;-0.137;-0.460;-0.213;-43.154;76.708;-49.930;0.1;-2.8;297.7;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;22.85;285.65;21.78;26.2;399.00;399.00;399.00;399.00;
575899;100769;46.33;31.4;0.637;-1.269;-11.741;-0.172;-0.430;-0.216;-43.154;76.708;-49.930;0.4;-2.7;297.8;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;22.85;343.52;23.89;26.2;399.00;399.00;399.00;399.00;
575999;100770;46.23;31.4;0.680;-1.633;-12.062;-0.183;-0.360;-0.232;-43.154;76.708;-49.930;0.8;-2.7;297.9;34.2;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;22.85;347.73;24.03;26.2;399.00;399.00;399.00;399.00;
576099;100778;45.64;31.4;1.508;-1.125;-13.207;-0.231;-0.309;-0.240;-43.154;76.708;-49.930;1.0;-2.8;298.0;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;23.03;400.33;25.79;26.2;399.00;399.00;399.00;399.00;
576199;100777;45.68;31.4;1.350;-1.053;-13.585;-0.194;-0.163;-0.265;-43.154;76.708;-49.930;1.2;-2.9;298.1;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;23.03;399.28;25.75;26.2;399.00;399.00;399.00;399.00;
576299;100778;45.62;31.4;0.895;-1.197;-12.833;-0.191;-0.070;-0.292;-43.154;76.708;-49.930;1.4;-2.9;298.2;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;23.12;381.39;25.17;26.2;399.00;399.00;399.00;399.00;
576399;100781;45.37;31.4;1.207;-1.542;-13.915;-0.163;-0.039;-0.300;-43.154;76.708;-49.930;1.6;-3.0;298.3;34.2;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;23.20;395.07;25.62;26.2;399.00;399.00;399.00;399.00;
576499;100781;45.36;31.4;1.168;-1.183;-12.383;-0.133;0.011;-0.334;-43.154;76.708;-49.930;1.8;-3.0;298.4;34.3;12;2025-05-13;14:55:37;51.937588;4.195539;-11893.872070;-6670.834473;88.9;23.20;400.33;25.79;26.2;399.00;399.00;399.00;399.00;
576599;100782;45.29;31.4;0.594;-0.709;-12.522;-0.143;-0.068;-0.348;-43.154;76.708;-49.930;1.9;-3.0;298.5;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;88.9;23.29;451.89;27.40;26.2;399.00;399.00;399.00;399.00;
576699;100784;44.85;31.4;0.915;-1.346;-12.871;-0.164;-0.126;-0.370;-43.154;76.708;-49.930;2.1;-3.0;298.6;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.29;428.74;26.69;26.2;399.00;399.00;399.00;399.00;
576799;100783;45.19;31.4;1.465;-1.164;-12.282;-0.166;-0.131;-0.360;-43.154;76.708;-49.930;2.2;-3.2;298.7;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.29;381.39;25.17;26.2;399.00;399.00;399.00;399.00;
576899;100791;44.55;31.4;1.044;-1.508;-12.646;-0.128;-0.121;-0.340;-43.154;76.708;-49.930;2.5;-3.2;298.8;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.29;409.80;26.09;26.2;399.00;399.00;399.00;399.00;
576999;100790;44.58;31.4;0.824;-0.728;-13.494;-0.159;-0.087;-0.317;-43.154;76.708;-49.930;2.5;-3.2;298.9;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.47;424.53;26.56;26.2;399.00;399.00;399.00;399.00;
577099;100792;44.41;31.4;1.422;-0.910;-12.776;-0.143;-0.138;-0.309;-43.154;76.708;-49.930;2.6;-3.3;299.0;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.47;400.33;25.79;26.2;399.00;399.00;399.00;399.00;
577199;100794;44.24;31.4;0.910;-0.838;-12.263;-0.143;-0.116;-0.314;-43.154;76.708;-49.930;2.6;-3.3;299.0;34.2;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.38;301.43;22.38;26.2;399.00;399.00;399.00;399.00;
577299;100794;44.23;31.4;0.781;-0.876;-10.544;-0.179;-0.189;-0.329;-43.154;76.708;-49.930;2.7;-3.3;299.1;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.20;322.48;23.14;26.2;399.00;399.00;399.00;399.00;
577399;100792;44.46;31.4;0.972;-0.953;-11.239;-0.207;-0.231;-0.329;-43.154;76.708;-49.930;2.8;-3.4;299.2;34.2;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.12;352.99;24.21;26.2;399.00;399.00;399.00;399.00;
577499;100797;43.98;31.4;1.638;-1.207;-9.290;-0.274;-0.251;-0.336;-43.154;76.708;-49.930;3.0;-3.7;299.2;34.3;12;2025-05-13;14:55:38;51.937706;4.195164;-11919.608398;-6657.735840;87.5;23.12;388.76;25.41;26.2;399.00;399.00;399.00;399.00;
577599;100803;43.54;31.4;1.935;-1.446;-11.588;-0.268;-0.154;-0.298;-43.154;76.708;-49.930;3.2;-3.9;299.3;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;87.5;23.12;363.51;24.57;26.2;399.00;399.00;399.00;399.00;
577699;100808;43.08;31.4;0.804;-0.824;-14.097;-0.274;-0.142;-0.306;-43.154;76.708;-49.930;3.2;-3.9;299.4;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.20;395.07;25.62;26.2;399.00;399.00;399.00;399.00;
577799;100819;42.19;31.4;1.240;-1.279;-14.399;-0.263;-0.168;-0.312;-15.284;59.682;-47.329;3.1;-4.2;298.9;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.20;428.74;26.69;26.2;399.00;399.00;399.00;399.00;
577899;100815;42.52;31.4;-0.005;-0.800;-12.972;-0.256;-0.101;-0.325;-18.161;60.398;-48.369;3.0;-4.2;298.6;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.38;360.35;24.47;26.2;399.00;399.00;399.00;399.00;
577999;100825;41.65;31.4;0.096;-0.876;-15.965;-0.275;-0.117;-0.340;-18.161;60.398;-48.369;2.9;-4.2;298.3;34.3;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.47;418.22;26.36;26.2;399.00;399.00;399.00;399.00;
578099;100828;41.41;31.4;0.192;-0.962;-13.997;-0.258;-0.152;-0.357;-18.161;60.398;-48.369;2.9;-4.2;298.0;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.47;379.29;25.10;26.2;399.00;399.00;399.00;399.00;
578199;100831;41.14;31.4;1.044;-0.733;-15.184;-0.261;-0.071;-0.363;-18.161;60.398;-48.369;2.7;-4.4;297.8;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.64;408.75;26.06;26.2;399.00;399.00;399.00;399.00;
578299;100838;40.58;31.4;1.116;-1.144;-15.797;-0.223;-0.027;-0.371;-18.161;60.398;-48.369;2.7;-4.5;297.5;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;23.99;415.06;26.26;26.2;399.00;399.00;399.00;399.00;
578399;100843;40.18;31.4;0.388;-1.360;-15.534;-0.182;-0.049;-0.388;-18.161;60.398;-48.369;2.7;-4.6;297.2;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;24.08;416.11;26.29;26.2;399.00;399.00;399.00;399.00;
578499;100846;39.90;31.4;1.283;-1.106;-14.768;-0.172;-0.114;-0.406;-18.161;60.398;-48.369;2.7;-4.7;297.0;34.2;12;2025-05-13;14:55:39;51.937752;4.194760;-11947.286133;-6652.670898;85.8;24.17;408.75;26.06;26.2;399.00;399.00;399.00;399.00;
578599;100849;39.65;31.4;1.144;-0.953;-14.160;-0.170;-0.164;-0.386;-18.161;60.398;-48.369;2.7;-4.9;296.8;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;85.8;24.17;406.64;25.99;26.2;399.00;399.00;399.00;399.00;
578699;100851;39.46;31.4;1.039;-1.173;-13.623;-0.165;-0.209;-0.364;-18.161;60.398;-48.369;2.7;-5.0;296.5;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;24.08;416.11;26.29;26.2;399.00;399.00;399.00;399.00;
578799;100855;39.16;31.4;0.728;-1.121;-11.875;-0.131;-0.235;-0.328;-18.161;60.398;-48.369;2.8;-5.0;296.3;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.99;362.46;24.54;26.2;399.00;399.00;399.00;399.00;
578899;100855;39.15;31.4;-0.196;-0.857;-11.100;-0.143;-0.307;-0.324;-18.161;60.398;-48.369;2.8;-4.9;296.1;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.91;453.99;27.46;26.2;399.00;399.00;399.00;399.00;
578999;100863;38.50;31.4;1.460;-0.986;-12.163;-0.208;-0.266;-0.342;-18.161;60.398;-48.369;2.8;-5.1;295.9;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.91;408.75;26.06;26.2;399.00;399.00;399.00;399.00;
579099;100866;38.23;31.4;0.091;-0.934;-12.445;-0.244;-0.329;-0.346;-18.161;60.398;-48.369;2.8;-4.9;295.7;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.82;412.96;26.19;26.2;399.00;399.00;399.00;399.00;
579199;100874;37.61;31.4;0.785;-1.140;-12.345;-0.247;-0.279;-0.346;-18.161;60.398;-48.369;2.8;-5.0;295.5;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.82;290.91;21.98;26.2;399.00;399.00;399.00;399.00;
579299;100877;37.36;31.4;1.111;-1.226;-12.254;-0.256;-0.149;-0.336;-18.161;60.398;-48.369;2.9;-5.1;295.3;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.82;513.96;29.22;26.2;399.00;399.00;399.00;399.00;
579399;100888;36.39;31.4;0.761;-0.781;-12.364;-0.207;-0.051;-0.327;-18.161;60.398;-48.369;2.8;-5.2;295.2;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.82;375.08;24.96;26.2;399.00;399.00;399.00;399.00;
579499;100895;35.79;31.3;0.924;-1.283;-12.431;-0.158;-0.029;-0.347;-18.161;60.398;-48.369;2.9;-5.2;295.0;34.2;12;2025-05-13;14:55:40;51.937721;4.194345;-11975.695313;-6655.731934;83.1;23.82;411.91;26.16;26.2;399.00;399.00;399.00;399.00;
579599;100901;35.31;31.3;-0.172;-0.790;-13.049;-0.184;-0.021;-0.361;-18.161;60.398;-48.369;2.9;-5.0;294.8;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;83.1;23.91;409.80;26.09;26.2;399.00;399.00;399.00;399.00;
579699;100907;34.84;31.3;1.437;-1.408;-13.001;-0.175;0.016;-0.350;-5.035;54.843;-52.010;2.9;-5.5;294.4;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.91;425.58;26.59;26.2;399.00;399.00;399.00;399.00;
579799;100914;34.19;31.3;1.317;-1.192;-12.800;-0.150;-0.022;-0.360;-7.732;55.739;-51.837;2.9;-5.8;294.1;34.1;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.91;406.64;25.99;26.2;399.00;399.00;399.00;399.00;
579899;100923;33.47;31.3;1.192;-0.972;-11.315;-0.151;-0.086;-0.364;-7.732;55.739;-51.837;2.9;-6.1;293.8;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.82;326.68;23.30;26.2;399.00;399.00;399.00;399.00;
579999;100926;33.24;31.3;0.091;-1.733;-10.793;-0.141;-0.156;-0.362;-7.732;55.739;-51.837;3.1;-6.0;293.4;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.73;346.67;24.00;26.2;399.00;399.00;399.00;399.00;
580099;100935;32.47;31.3;0.120;-1.580;-11.904;-0.125;-0.156;-0.353;-7.732;55.739;-51.837;3.2;-6.0;293.1;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.73;382.45;25.21;26.2;399.00;399.00;399.00;399.00;
580199;100939;32.16;31.3;1.413;-1.413;-11.607;-0.120;-0.154;-0.355;-7.732;55.739;-51.837;3.3;-6.3;292.8;34.1;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.73;422.43;26.49;26.2;399.00;399.00;399.00;399.00;
580299;100948;31.43;31.3;1.001;-1.686;-11.334;-0.127;-0.167;-0.369;-7.732;55.739;-51.837;3.5;-6.4;292.5;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.64;384.55;25.27;26.2;399.00;399.00;399.00;399.00;
580399;100955;30.80;31.3;1.384;-1.868;-11.727;-0.163;-0.221;-0.361;-7.732;55.739;-51.837;3.7;-6.7;292.2;34.1;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.64;512.91;29.19;26.2;399.00;399.00;399.00;399.00;
580499;100966;29.89;31.3;0.575;-1.346;-11.497;-0.168;-0.232;-0.332;-7.732;55.739;-51.837;3.7;-6.7;291.9;34.2;12;2025-05-13;14:55:41;51.937622;4.193962;-12001.991211;-6666.956543;79.9;23.47;354.04;24.25;26.2;399.00;399.00;399.00;399.00;
580599;100972;29.43;31.3;1.370;-1.796;-12.043;-0.170;-0.191;-0.303;-7.732;55.739;-51.837;3.9;-6.9;291.7;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;79.9;23.47;446.63;27.24;26.2;399.00;399.00;399.00;399.00;
580699;100982;28.59;31.3;1.001;-1.777;-11.459;-0.119;-0.130;-0.271;-7.732;55.739;-51.837;4.1;-7.0;291.4;34.1;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.38;509.75;29.10;26.2;399.00;399.00;399.00;399.00;
580799;100988;28.04;31.3;0.613;-1.920;-13.159;-0.127;-0.185;-0.266;-7.732;55.739;-51.837;4.2;-6.9;291.1;34.1;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.38;587.61;31.24;26.2;399.00;399.00;399.00;399.00;
580899;101001;27.01;31.3;1.030;-1.963;-12.445;-0.208;-0.225;-0.260;-7.732;55.739;-51.837;4.3;-7.0;290.9;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.29;402.44;25.86;26.2;399.00;399.00;399.00;399.00;
580999;101009;26.27;31.3;1.695;-1.978;-12.948;-0.195;-0.193;-0.266;-7.732;55.739;-51.837;4.5;-7.2;290.6;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.29;506.60;29.01;26.2;399.00;399.00;399.00;399.00;
581099;101023;25.13;31.3;1.125;-2.059;-13.484;-0.195;-0.215;-0.266;-7.732;55.739;-51.837;4.6;-7.2;290.4;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.29;368.77;24.75;26.2;399.00;399.00;399.00;399.00;
581199;101027;24.77;31.3;1.408;-1.633;-12.656;-0.197;-0.096;-0.259;-7.732;55.739;-51.837;4.7;-7.3;290.2;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.20;462.41;27.71;26.2;399.00;399.00;399.00;399.00;
581299;101040;23.74;31.3;0.781;-2.002;-12.096;-0.184;-0.088;-0.254;-7.732;55.739;-51.837;4.8;-7.3;289.9;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.20;470.82;27.97;26.2;399.00;399.00;399.00;399.00;
581399;101057;22.34;31.3;0.804;-1.829;-13.211;-0.186;0.009;-0.270;-7.732;55.739;-51.837;4.9;-7.3;289.7;34.2;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.20;507.65;29.04;26.2;399.00;399.00;399.00;399.00;
581499;101065;21.62;31.3;0.814;-1.058;-14.059;-0.250;-0.076;-0.308;-7.732;55.739;-51.837;4.8;-7.2;289.5;34.1;12;2025-05-13;14:55:42;51.937454;4.193688;-12020.724609;-6685.843750;72.0;23.20;421.37;26.46;26.2;399.00;399.00;399.00;399.00;
581599;101077;20.66;31.3;1.662;-1.714;-13.973;-0.224;-0.092;-0.332;-7.732;55.739;-51.837;4.9;-7.4;289.3;34.2;12;2025-05-13;14:55:43;51.937241;4.193515;-12032.570312;-6709.573242;72.0;23.20;535.00;29.81;26.2;399.00;399.00;399.00;399.00;
581699;101086;19.90;31.3;2.859;-1.853;-12.996;-0.219;-0.052;-0.338;-7.732;55.739;-51.837;4.9;-7.8;289.2;34.2;12;2025-05-13;14:55:43;51.937241;4.193515;-12032.570312;-6709.573242;62.4;23.20;600.24;31.58;26.2;399.00;399.00;399.00;399.00;
581799;101099;18.76;31.3;0.613;-2.212;-14.595;-0.145;-0.205;-0.342;1.438;56.276;-54.090;5.0;-7.8;288.7;34.2;12;2025-05-13;14:55:43;51.937241;4.193515;-12032.570312;-6709.573242;62.4;23.29;493.97;28.65;26.2;399.00;399.00;399.00;399.00;
581899;101108;18.06;31.3;1.460;-2.705;-15.079;-0.107;-0.164;-0.338;-0.719;55.918;-54.437;5.2;-8.0;288.4;34.1;12;2025-05-13;14:55:43;51.937241;4.193515;-12032.570312;-6709.573242;62.4;23.20;403.49;25.89;26.2;399.00;399.00;399.00;399.00;
