Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
167694;101890;-47.00;31.8;1.164;-0.570;-10.549;0.020;-0.054;-0.012;28.949;0.896;28.779;5.6;-5.6;170.7;34.9;12;2025-05-13;13:06:52;51.935.516;4.194.786;-11.945.515.625;-6.901.468.262;3.6;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
167794;101888;-46.79;31.8;0.953;-0.484;-10.444;0.022;-0.071;-0.015;28.949;0.896;28.779;5.6;-5.6;170.9;34.9;12;2025-05-13;13:06:52;51.935.516;4.194.786;-11.945.515.625;-6.901.468.262;3.6;0.00;28.93;6.93;27.0;396.00;395.00;395.00;396.00;
167894;101891;-47.04;31.8;0.958;-0.522;-10.391;0.020;-0.060;-0.011;28.949;0.896;28.779;5.6;-5.5;171.1;34.9;12;2025-05-13;13:06:52;51.935.516;4.194.786;-11.945.515.625;-6.901.468.262;3.6;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
167994;101890;-46.97;31.8;0.958;-0.512;-10.515;0.021;-0.063;-0.012;28.949;0.896;28.779;5.6;-5.5;171.2;34.9;12;2025-05-13;13:06:52;51.935.516;4.194.786;-11.945.515.625;-6.901.468.262;3.6;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
168094;101888;-46.79;31.8;0.939;-0.464;-10.506;0.018;-0.069;-0.007;28.949;0.896;28.779;5.6;-5.5;171.4;34.9;12;2025-05-13;13:06:52;51.935.516;4.194.786;-11.945.515.625;-6.901.468.262;3.6;0.00;28.93;6.93;27.0;396.00;395.00;395.00;396.00;
168194;101890;-47.00;31.8;0.948;-0.383;-10.396;0.028;-0.060;-0.011;28.949;0.896;28.779;5.5;-5.4;171.6;34.9;12;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.6;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
168294;101891;-47.07;31.8;0.699;-0.546;-10.578;0.023;-0.050;-0.016;28.949;0.896;28.779;5.5;-5.3;171.7;34.9;12;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.6;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
168394;101890;-47.00;31.8;0.426;-0.393;-10.573;0.028;-0.077;-0.005;28.949;0.896;28.779;5.5;-5.2;171.9;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
168494;101890;-47.01;31.8;1.149;-0.637;-10.760;0.021;-0.056;-0.014;27.511;1.255;27.219;5.5;-5.2;172.0;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
168594;101893;-47.18;31.8;0.445;-0.407;-10.559;0.022;-0.083;-0.018;28.949;3.405;27.219;5.6;-5.0;172.3;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
168694;101893;-47.06;31.8;0.824;-0.646;-10.626;0.025;-0.067;-0.004;28.949;3.405;27.219;5.7;-5.0;172.6;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
168794;101891;-47.03;31.8;0.766;-0.441;-10.492;0.019;-0.053;-0.015;28.949;3.405;27.219;5.7;-4.9;172.9;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;28.93;6.93;27.0;396.00;395.00;395.00;396.00;
168894;101891;-47.03;31.8;0.891;-0.479;-10.439;0.021;-0.049;-0.017;28.949;3.405;27.219;5.8;-4.9;173.1;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
168994;101890;-46.98;31.8;0.757;-0.431;-10.176;0.026;-0.081;-0.011;28.949;3.405;27.219;5.8;-4.9;173.4;34.8;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
169094;101890;-47.00;31.8;1.063;-0.512;-10.506;0.022;-0.065;-0.009;28.949;3.405;27.219;5.9;-4.9;173.6;34.9;11;2025-05-13;13:06:53;51.935.513;4.194.784;-11.945.618.164;-6.901.672.363;3.5;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
169194;101891;-47.03;31.8;0.900;-0.613;-10.511;0.021;-0.062;-0.016;28.949;3.405;27.219;5.9;-4.9;173.8;34.9;11;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.5;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
169294;101891;-47.09;31.8;0.982;-0.508;-10.338;0.020;-0.062;-0.011;28.949;3.405;27.219;5.9;-4.9;174.0;34.8;11;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.5;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
169394;101892;-47.12;31.8;1.106;-0.570;-10.343;0.023;-0.069;-0.006;28.949;3.405;27.219;6.0;-4.9;174.2;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
169494;101893;-47.22;31.8;0.977;-0.560;-10.329;0.017;-0.067;-0.011;28.949;3.405;27.219;6.0;-4.9;174.5;34.8;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;27.88;6.81;27.0;396.00;395.00;395.00;396.00;
169594;101888;-46.81;31.8;0.986;-0.536;-10.401;0.019;-0.058;-0.018;28.949;3.405;27.219;6.0;-5.0;174.7;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
169694;101891;-47.03;31.8;0.757;-0.522;-10.377;0.021;-0.064;-0.015;28.949;3.405;27.219;6.0;-4.9;174.9;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
169794;101891;-47.02;31.8;1.010;-0.589;-10.401;0.022;-0.072;-0.012;28.949;3.405;27.219;6.0;-4.9;175.0;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
169894;101889;-46.93;31.8;0.800;-0.546;-10.477;0.022;-0.063;-0.010;28.949;3.405;27.219;6.0;-4.9;175.2;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
169994;101891;-47.09;31.8;0.881;-0.603;-10.439;0.025;-0.059;-0.011;28.949;3.405;27.219;6.0;-4.9;175.4;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
170094;101889;-46.88;31.8;0.991;-0.546;-10.410;0.025;-0.067;-0.016;28.949;3.405;27.219;6.0;-4.9;175.6;34.9;12;2025-05-13;13:06:54;51.935.513;4.194.784;-11.945.618.164;-6.901.728.027;3.4;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
170194;101890;-46.97;31.8;0.972;-0.536;-10.295;0.025;-0.061;-0.013;28.949;3.405;27.219;6.0;-4.9;175.7;34.8;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
170294;101892;-47.12;31.8;0.939;-0.627;-10.429;0.023;-0.067;-0.016;28.949;3.405;27.219;6.0;-4.9;175.9;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
170394;101890;-46.94;31.8;0.934;-0.508;-10.506;0.021;-0.072;-0.015;27.331;2.868;25.658;5.9;-4.9;176.0;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
170494;101890;-46.94;31.8;1.058;-0.541;-10.372;0.025;-0.055;-0.010;26.792;-0.358;26.699;5.7;-5.0;176.0;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
170594;101891;-47.02;31.8;0.996;-0.599;-10.535;0.023;-0.061;-0.017;26.792;-0.358;26.699;5.6;-5.0;176.0;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
170694;101890;-46.97;31.8;0.910;-0.579;-10.405;0.022;-0.064;-0.012;26.792;-0.358;26.699;5.4;-5.0;175.9;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
170794;101892;-47.15;31.8;0.891;-0.488;-10.401;0.023;-0.065;-0.009;26.792;-0.358;26.699;5.2;-5.0;175.9;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
170894;101892;-47.15;31.8;1.049;-0.488;-10.410;0.019;-0.062;-0.014;26.792;-0.358;26.699;5.1;-5.0;175.9;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
170994;101890;-47.00;31.8;0.982;-0.508;-10.367;0.021;-0.051;-0.015;26.792;-0.358;26.699;4.9;-5.0;175.8;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;28.93;6.93;27.0;396.00;395.00;395.00;396.00;
171094;101892;-47.12;31.8;1.030;-0.809;-10.760;0.014;-0.050;-0.019;26.792;-0.358;26.699;4.9;-5.0;175.8;34.9;12;2025-05-13;13:06:55;51.935.513;4.194.784;-11.945.640.625;-6.901.728.027;3.4;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
171194;101890;-47.01;31.8;0.666;-0.646;-10.137;0.031;-0.061;-0.007;26.792;-0.358;26.699;4.8;-5.0;175.8;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.4;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
171294;101886;-46.66;31.8;1.125;-0.594;-10.228;0.021;-0.071;-0.016;26.792;-0.358;26.699;4.7;-5.0;175.8;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.4;0.00;27.88;6.81;27.0;396.00;395.00;395.00;396.00;
171394;101888;-46.83;31.8;0.852;-0.646;-10.281;0.021;-0.070;-0.011;26.792;-0.358;26.699;4.6;-5.0;175.8;35.0;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
171494;101890;-46.94;31.8;1.207;-0.608;-10.334;0.021;-0.056;-0.015;26.792;-0.358;26.699;4.6;-5.1;175.8;35.0;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
171594;101889;-46.93;31.8;0.867;-0.546;-10.324;0.023;-0.066;-0.017;26.792;-0.358;26.699;4.5;-5.1;175.7;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
171694;101890;-46.97;31.8;1.034;-0.512;-10.415;0.021;-0.068;-0.014;26.792;-0.358;26.699;4.4;-5.1;175.7;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
171794;101890;-47.01;31.8;0.943;-0.517;-10.429;0.023;-0.060;-0.013;26.792;-0.358;26.699;4.3;-5.1;175.7;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
171894;101888;-46.77;31.8;1.053;-0.541;-10.439;0.022;-0.065;-0.019;26.792;-0.358;26.699;4.2;-5.1;175.7;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
171994;101892;-47.11;31.8;0.915;-0.512;-10.338;0.017;-0.069;-0.012;26.792;-0.358;26.699;4.1;-5.1;175.7;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
172094;101888;-46.82;31.8;0.991;-0.508;-10.338;0.019;-0.066;-0.015;26.792;-0.358;26.699;4.1;-5.1;175.7;34.9;12;2025-05-13;13:06:56;51.935.513;4.194.784;-11.945.629.883;-6.901.765.137;3.2;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
172194;101888;-46.82;31.8;0.982;-0.555;-10.357;0.023;-0.060;-0.015;26.612;1.792;27.045;4.1;-5.1;175.9;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.2;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
172294;101888;-46.77;31.8;0.953;-0.646;-10.391;0.025;-0.069;-0.010;26.612;1.792;27.045;4.2;-5.1;176.0;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.2;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
172394;101887;-46.73;31.8;1.015;-0.551;-10.377;0.021;-0.066;-0.012;26.612;1.792;27.045;4.2;-5.1;176.1;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
172494;101888;-46.85;31.8;0.924;-0.532;-10.425;0.021;-0.060;-0.011;26.612;1.792;27.045;4.2;-5.1;176.2;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;40.51;8.20;27.0;396.00;395.00;395.00;396.00;
172594;101890;-46.97;31.8;0.982;-0.508;-10.448;0.023;-0.066;-0.011;26.612;1.792;27.045;4.3;-5.1;176.3;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
172694;101886;-46.68;31.8;1.034;-0.675;-10.606;0.021;-0.061;-0.014;26.612;1.792;27.045;4.3;-5.1;176.4;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
172794;101887;-46.72;31.8;1.030;-0.517;-10.506;0.023;-0.066;-0.011;26.612;1.792;27.045;4.3;-5.1;176.5;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
172894;101891;-47.07;31.8;1.030;-0.517;-10.357;0.020;-0.062;-0.012;26.612;1.792;27.045;4.3;-5.2;176.5;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
172994;101892;-47.17;31.8;0.962;-0.685;-10.472;0.027;-0.061;-0.014;26.612;1.792;27.045;4.4;-5.2;176.6;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
173094;101889;-46.89;31.8;1.058;-0.445;-10.386;0.022;-0.062;-0.014;26.612;1.792;27.045;4.3;-5.2;176.7;34.9;12;2025-05-13;13:06:57;51.935.513;4.194.784;-11.945.652.344;-6.901.895.020;3.1;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
173194;101891;-47.07;31.8;0.895;-0.589;-10.511;0.020;-0.064;-0.014;26.612;1.792;27.045;4.4;-5.2;176.8;35.0;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.1;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
173294;101889;-46.93;31.8;0.967;-0.570;-10.401;0.023;-0.064;-0.011;26.612;1.792;27.045;4.4;-5.2;176.9;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.1;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
173394;101889;-46.88;31.8;0.948;-0.584;-10.420;0.018;-0.061;-0.017;26.612;1.792;27.045;4.4;-5.2;176.9;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
173494;101889;-46.92;31.8;0.939;-0.546;-10.434;0.021;-0.065;-0.014;26.612;1.792;27.045;4.4;-5.1;177.0;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
173594;101891;-47.09;31.8;0.977;-0.527;-10.453;0.019;-0.064;-0.012;26.612;1.792;27.045;4.4;-5.1;177.1;35.0;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
173694;101890;-46.98;31.8;0.967;-0.469;-10.405;0.019;-0.062;-0.011;26.612;1.792;27.045;4.3;-5.1;177.2;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;28.93;6.93;27.0;396.00;395.00;395.00;396.00;
173794;101890;-47.01;31.8;0.991;-0.512;-10.458;0.021;-0.063;-0.014;26.612;1.792;27.045;4.3;-5.2;177.2;35.0;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
173894;101892;-47.11;31.8;1.030;-0.594;-10.568;0.021;-0.065;-0.015;26.612;1.792;27.045;4.3;-5.2;177.3;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
173994;101889;-46.93;31.8;0.991;-0.517;-10.482;0.020;-0.065;-0.013;26.612;1.792;27.045;4.3;-5.2;177.4;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
174094;101891;-47.04;31.8;0.967;-0.503;-10.525;0.023;-0.063;-0.011;26.612;1.792;27.045;4.3;-5.2;177.4;34.9;12;2025-05-13;13:06:58;51.935.513;4.194.784;-11.945.618.164;-6.901.932.129;3.0;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
174194;101891;-47.07;31.8;0.919;-0.522;-10.434;0.021;-0.063;-0.010;28.949;2.688;26.525;4.3;-5.1;177.6;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
174294;101892;-47.15;31.8;0.967;-0.541;-10.401;0.018;-0.064;-0.012;26.792;-0.358;28.432;4.2;-5.2;177.5;34.9;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;3.0;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
174394;101892;-47.17;31.8;0.919;-0.522;-10.405;0.020;-0.068;-0.014;26.792;-0.358;28.432;4.1;-5.1;177.5;34.9;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
174494;101892;-47.14;31.8;1.025;-0.603;-10.415;0.022;-0.063;-0.010;26.792;-0.358;28.432;4.0;-5.2;177.4;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
174594;101890;-47.01;31.8;0.967;-0.632;-10.463;0.023;-0.058;-0.014;26.792;-0.358;28.432;3.9;-5.2;177.4;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;28.93;6.93;27.0;396.00;395.00;395.00;396.00;
174694;101890;-47.00;31.8;1.044;-0.551;-10.401;0.020;-0.063;-0.016;26.792;-0.358;28.432;3.8;-5.2;177.3;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
174794;101893;-47.25;31.8;1.010;-0.527;-10.444;0.017;-0.064;-0.013;26.792;-0.358;28.432;3.7;-5.2;177.3;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;40.51;8.20;27.0;396.00;395.00;395.00;396.00;
174894;101889;-46.90;31.8;0.967;-0.517;-10.425;0.020;-0.064;-0.012;26.792;-0.358;28.432;3.6;-5.2;177.2;34.9;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
174994;101890;-47.02;31.8;1.001;-0.555;-10.353;0.020;-0.063;-0.013;26.792;-0.358;28.432;3.6;-5.2;177.2;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
175094;101892;-47.10;31.9;0.958;-0.532;-10.592;0.021;-0.065;-0.012;26.792;-0.358;28.432;3.5;-5.2;177.2;35.0;12;2025-05-13;13:06:59;51.935.513;4.194.784;-11.945.652.344;-6.901.987.793;2.9;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
175194;101894;-47.29;31.9;0.962;-0.517;-10.539;0.022;-0.065;-0.011;26.792;-0.358;28.432;3.4;-5.2;177.2;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;2.9;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
175294;101893;-47.19;31.9;0.943;-0.464;-10.290;0.020;-0.065;-0.011;26.792;-0.358;28.432;3.4;-5.2;177.1;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;2.9;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
175394;101892;-47.11;31.9;0.977;-0.532;-10.444;0.021;-0.064;-0.013;26.792;-0.358;28.432;3.3;-5.2;177.1;35.0;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
175494;101892;-47.13;31.9;0.977;-0.555;-10.583;0.019;-0.065;-0.014;26.792;-0.358;28.432;3.3;-5.2;177.1;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
175594;101893;-47.22;31.9;1.034;-0.608;-10.535;0.020;-0.062;-0.011;26.792;-0.358;28.432;3.3;-5.2;177.1;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
175694;101892;-47.10;31.9;0.900;-0.488;-10.434;0.022;-0.063;-0.018;26.792;-0.358;28.432;3.2;-5.2;177.0;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
175794;101891;-47.09;31.8;1.044;-0.551;-10.377;0.019;-0.064;-0.010;26.792;-0.358;28.432;3.2;-5.2;177.0;35.0;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
175894;101893;-47.25;31.9;0.982;-0.579;-10.468;0.018;-0.065;-0.013;26.792;-0.358;28.432;3.2;-5.2;177.0;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;31.04;7.18;27.0;396.00;395.00;395.00;396.00;
175994;101890;-46.94;31.9;0.982;-0.565;-10.386;0.023;-0.064;-0.015;27.511;1.613;26.872;3.2;-5.2;177.1;34.9;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
176094;101893;-47.21;31.9;1.001;-0.498;-10.444;0.021;-0.062;-0.013;28.230;3.405;26.525;3.4;-5.2;177.3;35.0;12;2025-05-13;13:07:00;51.935.513;4.194.785;-11.945.549.805;-6.902.006.348;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
176194;101894;-47.30;31.9;1.025;-0.512;-10.463;0.017;-0.058;-0.012;28.230;3.405;26.525;3.5;-5.2;177.5;34.9;12;2025-05-13;13:07:01;51.935.509;4.194.786;-11.945.492.187;-6.902.024.902;3.0;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
176294;101893;-47.21;31.9;0.991;-0.551;-10.415;0.017;-0.064;-0.015;28.230;3.405;26.525;3.6;-5.2;177.6;35.0;12;2025-05-13;13:07:01;51.935.509;4.194.786;-11.945.492.187;-6.902.024.902;3.0;0.00;37.35;7.88;27.0;396.00;395.00;395.00;396.00;
176394;101892;-47.16;31.9;1.097;-0.565;-10.458;0.019;-0.063;-0.013;28.230;3.405;26.525;3.7;-5.3;177.8;35.0;12;2025-05-13;13:07:01;51.935.509;4.194.786;-11.945.492.187;-6.902.024.902;3.1;0.00;33.14;7.42;27.0;396.00;395.00;395.00;396.00;
176494;101895;-47.39;31.9;0.977;-0.479;-10.453;0.021;-0.066;-0.010;28.230;3.405;26.525;3.8;-5.3;178.0;35.0;12;2025-05-13;13:07:01;51.935.509;4.194.786;-11.945.492.187;-6.902.024.902;3.1;0.00;36.30;7.77;27.0;396.00;395.00;395.00;396.00;
